SnapshotDateKey,EmployeeID,DepartmentKey,JobKey,LocationKey,ManagerEmployeeID,JobLevel,HeadcountCount,TenureMonths,CurrentSalary,EmploymentStatusAtSnapshot,IsOnLeave
20250430,E100750,6,1029,2,E100483,2,1,39.2,56500,Active,False
20250430,E100751,10,1049,5,E100598,2,1,39.5,31500,Active,False
20250430,E100754,1,1000,5,E100033,2,1,38.7,22500,Active,False
20250430,E100755,1,1007,1,E100009,4,1,38.8,114500,Active,False
20250430,E100756,1,1003,1,E100056,5,1,38.7,169500,Active,False
20250430,E100757,3,1016,2,E100250,5,1,38.0,124000,Active,False
20250430,E100761,5,1026,4,E100401,3,1,38.7,68500,Active,False
20250430,E100764,3,1016,2,E100250,5,1,37.1,122000,Active,False
20250430,E100765,3,1016,2,E100250,5,1,37.4,124000,Active,False
20250430,E100767,1,1000,2,E100128,2,1,36.2,54000,Active,False
20250430,E100768,2,1008,1,E100183,2,1,36.6,70000,Active,False
20250430,E100772,5,1028,5,E100398,5,1,36.6,69000,Active,False
20250430,E100773,1,1004,2,E100031,5,1,35.4,167000,Active,False
20250430,E100775,3,1018,1,E100696,3,1,35.3,90500,Active,False
20250430,E100777,7,1034,2,E100646,3,1,35.7,82000,Active,False
20250430,E100779,9,1045,1,E100562,3,1,35.4,79000,Active,False
20250430,E100780,1,1005,4,E100031,6,1,34.8,167500,Active,False
20250430,E100781,3,1018,5,E100304,3,1,34.4,40000,Active,False
20250430,E100783,3,1014,3,E100259,3,1,34.2,76000,Active,False
20250430,E100785,5,1027,1,E100398,4,1,34.5,113000,Active,False
20250430,E100786,5,1025,1,E100409,2,1,34.5,60000,Active,False
20250430,E100787,9,1046,5,E100555,4,1,34.2,42500,On Leave,True
20250430,E100789,9,1045,1,E100558,3,1,34.1,77500,Active,False
20250430,E100793,4,1022,5,E100698,3,1,33.7,35500,Active,False
20250430,E100794,4,1021,5,E100325,5,1,33.9,56000,Active,False
20250430,E100799,9,1044,1,E100562,2,1,33.7,63500,Active,False
20250430,E100800,1,1002,1,E100133,4,1,32.9,74500,Active,False
20250430,E100801,1,1001,5,E100052,3,1,32.8,33000,Active,False
20250430,E100802,2,1009,5,E100179,4,1,32.1,44500,On Leave,True
20250430,E100803,2,1008,3,E100185,2,1,32.9,43500,Active,False
20250430,E100805,3,1014,4,E100282,3,1,32.7,80000,Active,False
20250430,E100808,5,1024,3,E100464,1,1,32.5,44000,Active,False
20250430,E100809,9,1045,5,E100562,3,1,32.5,37000,Active,False
20250430,E100819,5,1027,1,E100398,4,1,31.5,103500,Active,False
20250430,E100820,6,1030,1,E100728,4,1,31.7,96000,Active,False
20250430,E100821,8,1043,4,E100544,6,1,31.9,231500,Active,False
20250430,E100822,9,1046,5,E100558,4,1,31.4,47000,Active,False
20250430,E100824,1,1007,6,E100025,4,1,30.1,86500,Active,False
20250430,E100825,1,1001,2,E100135,3,1,30.6,60000,Active,False
20250430,E100826,3,1018,1,E100244,3,1,30.5,85500,Active,False
20250430,E100827,3,1013,1,E100231,1,1,30.2,54000,Active,False
20250430,E100828,5,1024,3,E100455,1,1,30.8,43500,Active,False
20250430,E100829,5,1024,4,E100645,1,1,30.1,46500,Active,False
20250430,E100830,9,1046,4,E100566,4,1,30.8,109000,Active,False
20250430,E100831,1,1001,1,E100110,3,1,29.9,94500,Active,False
20250430,E100833,4,1019,1,E100313,2,1,29.3,62000,Active,False
20250430,E100835,5,1025,5,E100657,2,1,29.5,25500,Active,False
20250430,E100836,10,1050,2,E100614,3,1,29.1,64000,Active,False
20250430,E100837,10,1049,1,E100752,2,1,29.4,50500,Active,False
20250430,E100839,1,1006,1,E100036,3,1,28.3,73500,Active,False
20250430,E100841,3,1014,2,E100248,3,1,28.1,57000,Active,False
20250430,E100845,1,1002,5,E100780,4,1,27.2,41500,Active,False
20250430,E100846,1,1005,1,E100031,6,1,27.7,200000,Active,False
20250430,E100847,1,1004,4,E100031,5,1,27.3,148500,Active,False
20250430,E100848,1,1005,1,E100031,6,1,27.5,193000,Active,False
20250430,E100850,3,1013,2,E100231,1,1,27.2,43000,Active,False
20250430,E100851,3,1018,2,E100234,3,1,27.8,72000,Active,False
20250430,E100853,5,1025,5,E100372,2,1,27.8,28500,Active,False
20250430,E100855,5,1027,2,E100398,4,1,27.1,84500,Active,False
20250430,E100856,6,1032,4,E100493,5,1,27.8,135500,On Leave,True
20250430,E100857,8,1040,1,E100551,3,1,27.5,83500,Active,False
20250430,E100858,10,1050,4,E100608,3,1,27.4,81500,Active,False
20250430,E100859,1,1002,6,E100069,4,1,26.1,115500,Active,False
20250430,E100860,1,1003,2,E100019,5,1,26.3,125000,Active,False
20250430,E100861,1,1001,4,E100692,3,1,26.6,98000,Active,False
20250430,E100862,1,1002,3,E100125,4,1,26.3,80000,Active,False
20250430,E100863,2,1008,2,E100183,2,1,26.2,55000,Active,False
20250430,E100864,3,1018,5,E100737,3,1,26.8,43500,Active,False
20250430,E100865,3,1013,1,E100262,1,1,26.4,48500,Active,False
20250430,E100866,3,1014,6,E100248,3,1,26.2,67500,Active,False
20250430,E100867,5,1026,2,E100437,3,1,26.0,67000,Active,False
20250430,E100868,5,1024,6,E100772,1,1,26.6,41000,Active,False
20250430,E100870,1,1004,3,E100031,5,1,25.8,113500,Active,False
20250430,E100871,3,1014,4,E100219,3,1,25.4,100000,Active,False
20250430,E100872,3,1014,5,E100306,3,1,26.0,38500,Active,False
20250430,E100873,3,1014,5,E100757,3,1,25.1,29500,Active,False
20250430,E100874,5,1024,6,E100392,1,1,25.9,38500,Active,False
20250430,E100876,1,1000,5,E100056,2,1,24.1,27500,Active,False
20250430,E100877,1,1004,2,E100031,5,1,24.5,120500,Active,False
20250430,E100878,2,1008,2,E100185,2,1,24.3,56000,Active,False
20250430,E100880,3,1015,2,E100234,4,1,24.5,92500,Active,False
20250430,E100881,3,1013,2,E100227,1,1,24.4,46500,Active,False
20250430,E100882,4,1020,4,E100316,3,1,24.2,84500,Active,False
20250430,E100883,4,1023,1,E100325,6,1,24.3,235000,Active,False
20250430,E100884,9,1046,4,E100566,4,1,24.2,121000,Active,False
20250430,E100885,10,1052,2,E100621,6,1,24.8,189000,Active,False
20250430,E100886,1,1007,3,E100692,4,1,23.2,75500,Active,False
20250430,E100887,2,1012,4,E100695,3,1,24.0,86000,Active,False
20250430,E100888,2,1011,5,E100185,6,1,23.3,94500,Active,False
20250430,E100891,3,1016,6,E100250,5,1,23.2,129000,Active,False
20250430,E100892,3,1013,1,E100194,1,1,23.4,40500,Active,False
20250430,E100893,4,1022,5,E100319,3,1,23.5,28500,Active,False
20250430,E100895,5,1027,5,E100398,4,1,24.0,47500,Active,False
20250430,E100896,5,1025,4,E100461,2,1,23.9,70500,Active,False
20250430,E100897,5,1024,1,E100455,1,1,23.5,47000,Active,False
20250430,E100898,10,1052,1,E100621,6,1,24.0,186500,Active,False
20250430,E100899,1,1001,3,E100780,3,1,22.1,72500,Active,False
20250430,E100902,3,1013,2,E100891,1,1,22.3,39000,Active,False
20250430,E100905,3,1015,1,E100300,4,1,22.2,90500,Active,False
20250430,E100907,4,1022,1,E100341,3,1,23.0,87500,Active,False
20250430,E100909,5,1024,5,E100467,1,1,22.4,21500,Active,False
20250430,E100910,5,1025,1,E100699,2,1,22.8,69000,Active,False
20250430,E100911,5,1028,2,E100398,5,1,22.4,146000,Active,False
20250430,E100914,1,1001,5,E100123,3,1,21.7,36000,Active,False
20250430,E100916,2,1012,4,E100162,3,1,21.2,63000,Active,False
20250430,E100919,5,1025,5,E100700,2,1,21.2,27000,Active,False
20250430,E100920,1,1006,1,E100036,3,1,20.4,84500,Active,False
20250430,E100921,1,1007,2,E100025,4,1,20.6,99000,Active,False
20250430,E100925,3,1018,2,E100197,3,1,20.4,76500,Active,False
20250430,E100927,5,1026,1,E100441,3,1,20.4,95000,Active,False
20250430,E100928,6,1031,5,E100476,3,1,20.4,33000,Active,False
20250430,E100929,6,1031,2,E100856,3,1,20.6,77500,Active,False
20250430,E100930,6,1031,4,E100728,3,1,20.2,68000,Active,False
20250430,E100931,1,1006,5,E100044,3,1,19.8,42000,Active,False
20250430,E100932,1,1000,1,E100138,2,1,19.9,54500,Active,False
20250430,E100933,1,1004,5,E100031,5,1,19.9,57000,Active,False
20250430,E100934,1,1007,1,E100113,4,1,19.2,104500,Active,False
20250430,E100935,2,1009,6,E100183,4,1,19.1,100500,Active,False
20250430,E100936,3,1018,4,E100290,3,1,19.6,87000,Active,False
20250430,E100937,3,1015,6,E100758,4,1,19.3,81000,Active,False
20250430,E100938,3,1013,1,E100195,1,1,19.9,45000,Active,False
20250430,E100939,3,1018,4,E100711,3,1,19.3,91500,Active,False
20250430,E100940,4,1022,5,E100337,3,1,19.5,31500,Active,False
20250430,E100941,4,1019,3,E100744,2,1,19.5,51500,Active,False
20250430,E100943,5,1024,2,E100455,1,1,19.5,40000,Active,False
20250430,E100944,5,1024,2,E100842,1,1,19.1,42500,Active,False
20250430,E100945,5,1028,2,E100398,5,1,19.3,116500,Active,False
20250430,E100946,7,1034,4,E100530,3,1,19.3,62000,Active,False
20250430,E100947,9,1046,1,E100566,4,1,19.8,87500,Active,False
20250430,E100948,9,1045,4,E100562,3,1,19.3,92000,Active,False
20250430,E100950,10,1050,4,E100636,3,1,19.9,87000,Active,False
20250430,E100951,1,1001,6,E100054,3,1,18.8,68000,Active,False
20250430,E100952,1,1007,1,E100025,4,1,18.3,107500,On Leave,True
20250430,E100953,1,1001,1,E100811,3,1,18.9,93500,Active,False
20250430,E100954,2,1008,1,E100182,2,1,18.5,49500,Active,False
20250430,E100955,3,1013,2,E100758,1,1,18.8,43000,Active,False
20250430,E100956,3,1013,5,E100193,1,1,18.2,21500,Active,False
20250430,E100957,5,1024,2,E100700,1,1,18.7,41500,Active,False
20250430,E100959,1,1007,5,E100682,4,1,17.1,44500,Active,False
20250430,E100960,1,1006,3,E100773,3,1,17.1,80500,Active,False
20250430,E100962,3,1013,5,E100227,1,1,17.6,19500,Active,False
20250430,E100963,5,1028,1,E100398,5,1,17.4,141500,Active,False
20250430,E100964,5,1024,1,E100368,1,1,17.1,47500,Active,False
20250430,E100965,5,1024,3,E100958,1,1,17.2,43000,Active,False
20250430,E100966,1,1001,5,E100126,3,1,16.1,38500,Active,False
20250430,E100967,3,1014,2,E100197,3,1,16.1,69500,Active,False
20250430,E100969,4,1021,2,E100325,5,1,16.5,117000,Active,False
20250430,E100970,9,1046,1,E100566,4,1,16.9,99500,Active,False
20250430,E100971,10,1053,4,E100622,2,1,16.5,62000,Active,False
20250430,E100972,1,1006,6,E100033,3,1,15.5,78000,Active,False
20250430,E100973,1,1001,2,E100106,3,1,15.7,66000,Active,False
20250430,E100974,1,1006,5,E100124,3,1,15.3,32000,Active,False
20250430,E100975,2,1012,1,E100888,3,1,15.7,86500,Active,False
20250430,E100976,3,1015,1,E100814,4,1,15.7,90000,Active,False
20250430,E100977,3,1018,1,E100302,3,1,15.4,71500,Active,False
20250430,E100978,3,1015,4,E100188,4,1,15.5,105000,Active,False
20250430,E100980,5,1027,6,E100398,4,1,15.7,87000,Active,False
20250430,E100981,5,1025,2,E100766,2,1,15.6,55500,Active,False
20250430,E100982,5,1024,1,E100433,1,1,15.1,47000,Active,False
20250430,E100983,7,1037,5,E100535,5,1,15.7,65000,Active,False
20250430,E100985,9,1048,5,E100555,4,1,15.9,41000,Active,False
20250430,E100986,10,1053,5,E100869,2,1,15.8,29500,Active,False
20250430,E100987,1,1000,5,E100045,2,1,14.3,22000,Active,False
20250430,E100988,1,1000,4,E100110,2,1,14.7,69500,Active,False
20250430,E100989,3,1013,2,E100720,1,1,14.8,40000,Active,False
20250430,E100992,3,1015,1,E100306,4,1,14.6,74500,Active,False
20250430,E100993,3,1013,6,E100204,1,1,14.5,32500,Active,False
20250430,E100994,4,1021,1,E100325,5,1,14.5,133000,Active,False
20250430,E100995,5,1024,3,E100834,1,1,14.4,38500,Active,False
20250430,E100996,5,1025,2,E100398,2,1,14.1,48000,Active,False
20250430,E100998,7,1036,5,E100518,3,1,14.2,34000,Active,False
20250430,E101000,1,1007,1,E100125,4,1,13.6,106000,Active,False
20250430,E101001,1,1004,1,E100031,5,1,13.6,141500,Active,False
20250430,E101002,3,1015,2,E100216,4,1,13.5,101000,Active,False
20250430,E101003,3,1013,5,E100806,1,1,13.3,19000,Active,False
20250430,E101004,4,1019,1,E100359,2,1,13.7,49500,Active,False
20250430,E101005,4,1019,3,E100359,2,1,13.7,56500,Active,False
20250430,E101006,5,1027,2,E100398,4,1,13.5,87000,Active,False
20250430,E101007,7,1034,1,E100531,3,1,13.4,69500,Active,False
20250430,E101009,1,1006,2,E100113,3,1,12.5,75500,Active,False
20250430,E101010,3,1016,5,E100250,5,1,12.1,57000,Active,False
20250430,E101011,3,1013,1,E100769,1,1,12.5,40000,Active,False
20250430,E101012,1,1003,6,E100138,5,1,11.6,106500,Active,False
20250430,E101013,1,1004,6,E100031,5,1,11.2,117000,Active,False
20250430,E101014,3,1013,1,E100764,1,1,11.6,39000,Active,False
20250430,E101015,3,1014,5,E100286,3,1,11.1,33000,Active,False
20250430,E101016,4,1022,2,E100883,3,1,11.1,67000,Active,False
20250430,E101017,4,1023,4,E100325,6,1,11.5,172000,Active,False
20250430,E101018,4,1020,6,E100341,3,1,11.4,77000,Active,False
20250430,E101021,7,1035,1,E100532,4,1,11.4,114000,Active,False
20250430,E101022,9,1045,2,E100558,3,1,11.2,62500,Active,False
20250430,E101023,10,1053,4,E100752,2,1,11.7,67000,Active,False
20250430,E101024,1,1003,5,E100113,5,1,10.7,65000,Active,False
20250430,E101025,1,1003,5,E100025,5,1,10.7,64500,Active,False
20250430,E101026,2,1009,3,E100174,4,1,10.7,92000,Active,False
20250430,E101027,2,1009,2,E100888,4,1,10.6,76000,Active,False
20250430,E101028,3,1017,1,E100250,6,1,10.4,167500,Active,False
20250430,E101030,3,1018,1,E100259,3,1,10.9,77000,Active,False
20250430,E101032,5,1027,1,E100398,4,1,10.2,108500,Active,False
20250430,E101033,5,1025,3,E100400,2,1,10.3,47000,Active,False
20250430,E101034,7,1034,4,E100529,3,1,10.4,77500,Active,False
20250430,E101035,10,1049,4,E100844,2,1,10.2,71000,Active,False
20250430,E101037,1,1002,1,E100044,4,1,9.2,100000,Active,False
20250430,E101038,1,1000,2,E100009,2,1,9.3,51500,Active,False
20250430,E101039,2,1009,1,E100144,4,1,9.6,99500,Active,False
20250430,E101040,3,1013,1,E100262,1,1,9.6,41000,Active,False
20250430,E101041,3,1014,1,E100304,3,1,9.1,68500,Active,False
20250430,E101045,8,1043,1,E100544,6,1,9.9,146500,Active,False
20250430,E101046,10,1053,3,E100612,2,1,9.4,42000,Active,False
20250430,E101047,10,1053,5,E100844,2,1,9.9,24500,Active,False
20250430,E101048,1,1001,1,E100133,3,1,8.8,71500,Active,False
20250430,E101049,1,1000,4,E100113,2,1,8.8,54500,Active,False
20250430,E101050,1,1001,5,E100073,3,1,8.8,30000,Active,False
20250430,E101051,3,1017,5,E100250,6,1,8.4,83000,Active,False
20250430,E101052,3,1016,4,E100250,5,1,8.7,134000,Active,False
20250430,E101055,5,1027,3,E100398,4,1,8.7,76500,Active,False
20250430,E101056,8,1040,5,E101045,3,1,8.4,34000,Active,False
20250430,E101057,1,1002,1,E100848,4,1,7.6,83500,Active,False
20250430,E101058,1,1000,1,E100052,2,1,7.4,57000,Active,False
20250430,E101059,1,1004,5,E100031,5,1,7.7,46500,Active,False
20250430,E101060,2,1012,3,E100159,3,1,7.4,61000,Active,False
20250430,E101061,3,1017,2,E100250,6,1,7.6,151500,Active,False
20250430,E101062,3,1018,5,E100814,3,1,7.4,31000,Active,False
20250430,E101064,3,1018,2,E100306,3,1,7.6,60000,Active,False
20250430,E101065,3,1014,5,E100233,3,1,7.4,32500,Active,False
20250430,E101066,4,1023,1,E100325,6,1,7.4,182500,Active,False
20250430,E101068,5,1024,5,E100433,1,1,7.7,17500,Active,False
20250430,E101069,5,1027,5,E100398,4,1,7.3,43000,Active,False
20250430,E101070,6,1030,4,E100496,4,1,7.2,90000,Active,False
20250430,E101071,7,1039,4,E100535,6,1,7.3,182500,Active,False
20250430,E101072,1,1001,2,E100009,3,1,6.7,72000,Active,False
20250430,E101073,3,1014,4,E100262,3,1,6.1,68000,Active,False
20250430,E101074,5,1024,1,E101055,1,1,6.6,42500,Active,False
20250430,E101075,5,1024,3,E100785,1,1,6.9,31500,Active,False
20250430,E101076,8,1041,2,E100821,5,1,6.3,120500,Active,False
20250430,E101077,2,1012,5,E100162,3,1,5.6,32000,Active,False
20250430,E101078,2,1008,3,E100695,2,1,5.5,39000,Active,False
20250430,E101079,3,1013,5,E101052,1,1,5.6,22500,Active,False
20250430,E101080,3,1013,6,E100757,1,1,5.0,44000,Active,False
20250430,E101081,3,1014,1,E101010,3,1,5.7,64500,Active,False
20250430,E101083,5,1024,1,E100448,1,1,5.5,46000,Active,False
20250430,E101084,10,1049,1,E100612,2,1,5.7,48000,Active,False
20250430,E101085,10,1049,2,E100621,2,1,5.8,47500,Active,False
20250430,E101086,1,1007,5,E100848,4,1,4.0,44000,Active,False
20250430,E101087,1,1000,5,E100009,2,1,4.9,27500,Active,False
20250430,E101089,3,1015,5,E101052,4,1,4.5,45000,Active,False
20250430,E101090,3,1015,1,E101052,4,1,4.3,93000,Active,False
20250430,E101091,5,1027,1,E100398,4,1,4.3,97500,Active,False
20250430,E101092,5,1024,6,E100428,1,1,4.2,35000,Active,False
20250430,E101093,5,1024,4,E100437,1,1,4.7,45000,Active,False
20250430,E101094,7,1035,5,E100704,4,1,4.9,42000,Active,False
20250430,E101095,8,1041,1,E100544,5,1,4.4,88500,Active,False
20250430,E101096,10,1050,3,E100844,3,1,4.1,66000,Active,False
20250430,E101097,1,1004,4,E100031,5,1,3.4,114000,Active,False
20250430,E101098,1,1005,1,E100031,6,1,3.8,160500,Active,False
20250430,E101099,1,1001,6,E100128,3,1,3.4,63000,Active,False
20250430,E101100,1,1004,1,E100031,5,1,3.2,152000,Active,False
20250430,E101101,2,1012,4,E100144,3,1,3.8,88500,Active,False
20250430,E101102,2,1010,5,E100159,5,1,3.4,49500,Active,False
20250430,E101103,3,1013,1,E100769,1,1,3.4,49000,Active,False
20250430,E101104,3,1017,3,E100250,6,1,3.7,137000,Active,False
20250430,E101105,3,1015,1,E100765,4,1,3.8,82500,Active,False
20250430,E101106,3,1014,5,E100194,3,1,3.9,31500,Active,False
20250430,E101107,5,1024,1,E100402,1,1,3.3,35000,Active,False
20250430,E101108,5,1024,1,E100445,1,1,3.1,38000,Active,False
20250430,E101109,5,1024,5,E100958,1,1,3.7,21500,Active,False
20250430,E101110,5,1027,2,E100398,4,1,3.8,101000,Active,False
20250430,E101111,6,1030,5,E100728,4,1,3.6,49500,Active,False
20250430,E101112,7,1034,5,E100519,3,1,3.8,40000,Active,False
20250430,E101113,7,1036,5,E100514,3,1,3.2,38000,Active,False
20250430,E101114,10,1053,5,E100623,2,1,3.4,25000,Active,False
20250430,E101115,1,1000,3,E100054,2,1,2.1,41000,Active,False
20250430,E101116,1,1002,4,E101098,4,1,2.4,85000,Active,False
20250430,E101117,2,1009,5,E100812,4,1,2.5,49500,Active,False
20250430,E101118,3,1016,5,E100250,5,1,2.3,56000,Active,False
20250430,E101119,3,1015,3,E100228,4,1,2.5,83500,Active,False
20250430,E101120,3,1013,3,E100806,1,1,2.3,37500,Active,False
20250430,E101121,4,1019,5,E100969,2,1,2.7,27000,Active,False
20250430,E101122,5,1025,1,E100373,2,1,2.5,54500,Active,False
20250430,E101124,5,1027,4,E100398,4,1,2.6,76500,Active,False
20250430,E101125,6,1029,3,E100493,2,1,2.2,41500,Active,False
20250430,E101126,6,1032,6,E100493,5,1,2.1,133500,Active,False
20250430,E101127,10,1051,1,E100621,5,1,2.2,124000,Active,False
20250430,E101128,10,1053,1,E100636,2,1,2.9,57000,Active,False
20250430,E101129,3,1013,4,E100266,1,1,1.3,47500,Active,False
20250430,E101130,3,1016,1,E100250,5,1,1.5,133000,Active,False
20250430,E101132,4,1021,2,E100325,5,1,1.7,93500,Active,False
20250430,E101133,5,1027,5,E100398,4,1,1.5,39000,Active,False
20250430,E101134,5,1026,4,E100441,3,1,1.8,68000,Active,False
20250430,E101135,6,1029,1,E100483,2,1,1.1,57500,Active,False
20250430,E101136,8,1041,4,E100821,5,1,1.5,115500,Active,False
20250430,E101137,10,1049,5,E100609,2,1,2.0,25500,Active,False
20250430,E101138,1,1003,1,E100811,5,1,0.6,133000,Active,False
20250430,E101139,1,1002,1,E100123,4,1,0.7,68500,Active,False
20250430,E101140,2,1012,1,E100182,3,1,0.1,62500,Active,False
20250430,E101141,3,1014,1,E100670,3,1,0.1,74000,Active,False
20250430,E101142,3,1015,1,E100739,4,1,0.1,104500,Active,False
20250430,E101143,4,1019,1,E100337,2,1,0.5,49000,Active,False
20250430,E101144,5,1025,5,E101133,2,1,0.5,25000,Active,False
20250430,E101145,5,1025,4,E100418,2,1,0.3,58500,Active,False
20250531,E000001,10,999,1,,7,1,148.9,285000,Active,False
20250531,E100001,1,1007,5,E100073,4,1,65.3,54000,Active,False
20250531,E100002,1,1000,1,E100110,2,1,59.2,78000,Active,False
20250531,E100003,1,1002,3,E100124,4,1,62.0,107500,Active,False
20250531,E100005,1,1007,1,E100019,4,1,53.8,156000,Active,False
20250531,E100006,1,1005,6,E100031,6,1,112.4,278000,Active,False
20250531,E100007,1,1003,1,E100036,5,1,61.6,180000,Active,False
20250531,E100008,1,1001,1,E100123,3,1,78.7,84000,Active,False
20250531,E100011,1,1000,6,E100045,2,1,61.9,62500,Active,False
20250531,E100012,1,1003,1,E100031,5,1,112.7,194000,Active,False
20250531,E100013,1,1001,1,E100006,3,1,67.2,80000,Active,False
20250531,E100014,1,1003,2,E100045,5,1,60.6,149500,Active,False
20250531,E100015,1,1003,6,E100044,5,1,57.0,113500,Active,False
20250531,E100017,1,1001,4,E100044,3,1,71.8,81000,Active,False
20250531,E100018,1,1002,4,E100044,4,1,108.3,161500,Active,False
20250531,E100020,1,1000,4,E100036,2,1,53.2,82000,Active,False
20250531,E100021,1,1006,4,E100025,3,1,63.3,105500,Active,False
20250531,E100022,1,1007,4,E100031,4,1,66.1,116500,Active,False
20250531,E100023,1,1000,4,E100006,2,1,61.6,77000,Active,False
20250531,E100024,1,1007,4,E100056,4,1,74.4,124000,Active,False
20250531,E100025,1,1005,4,E100031,6,1,108.3,283000,Active,False
20250531,E100026,1,1006,4,E100123,3,1,71.3,123000,Active,False
20250531,E100029,1,1007,3,E100107,4,1,87.1,113000,Active,False
20250531,E100030,1,1002,1,E100102,4,1,84.3,115000,Active,False
20250531,E100033,1,1004,4,E100031,5,1,66.3,160500,Active,False
20250531,E100035,1,1003,6,E100078,5,1,127.8,216000,Active,False
20250531,E100036,1,1004,5,E100031,5,1,84.4,93500,Active,False
20250531,E100037,1,1003,2,E100078,5,1,142.3,200000,Active,False
20250531,E100038,1,1003,5,E100078,5,1,99.1,89000,Active,False
20250531,E100039,1,1001,4,E100006,3,1,62.1,94000,Active,False
20250531,E100042,1,1001,3,E100113,3,1,115.4,84500,Active,False
20250531,E100043,1,1004,6,E100031,5,1,89.1,152500,Active,False
20250531,E100044,1,1004,6,E100031,5,1,111.5,180000,Active,False
20250531,E100045,1,1004,4,E100031,5,1,68.9,160000,Active,False
20250531,E100046,1,1007,6,E100056,4,1,55.1,108000,Active,False
20250531,E100047,1,1006,6,E100031,3,1,116.8,134000,Active,False
20250531,E100050,1,1007,4,E100019,4,1,56.6,113500,Active,False
20250531,E100051,1,1006,3,E100124,3,1,72.3,101500,Active,False
20250531,E100052,1,1005,1,E100031,6,1,78.5,237000,Active,False
20250531,E100053,1,1006,2,E100124,3,1,71.9,89500,Active,False
20250531,E100054,1,1004,1,E100031,5,1,63.4,160000,Active,False
20250531,E100055,1,1000,1,E100006,2,1,82.0,73500,Active,False
20250531,E100057,1,1003,4,E100033,5,1,65.1,155000,Active,False
20250531,E100058,1,1003,1,E100138,5,1,68.6,139000,Active,False
20250531,E100059,1,1007,4,E100031,4,1,56.3,120500,Active,False
20250531,E100062,1,1001,2,E000001,3,1,145.9,105500,Active,False
20250531,E100064,1,1000,3,E100124,2,1,75.9,57500,Active,False
20250531,E100065,1,1006,1,E100102,3,1,63.2,105000,Active,False
20250531,E100067,1,1000,1,E100045,2,1,58.8,76500,Active,False
20250531,E100068,1,1003,2,E100006,5,1,65.4,138500,Active,False
20250531,E100069,1,1005,1,E100031,6,1,115.5,285500,Active,False
20250531,E100070,1,1001,2,E100078,3,1,93.9,96000,Active,False
20250531,E100072,1,1001,2,E100075,3,1,73.6,75000,Active,False
20250531,E100076,1,1003,2,E100113,5,1,119.5,197500,Active,False
20250531,E100077,1,1002,5,E100031,4,1,71.1,42500,Active,False
20250531,E100078,1,1004,4,E100031,5,1,145.7,217000,Active,False
20250531,E100079,1,1003,4,E100006,5,1,53.9,118500,Active,False
20250531,E100083,1,1000,1,E100126,2,1,59.1,83000,Active,False
20250531,E100084,1,1003,2,E100073,5,1,66.8,152000,Active,False
20250531,E100085,1,1006,2,E100078,3,1,112.3,104000,Active,False
20250531,E100087,1,1000,1,E100123,2,1,59.0,76500,Active,False
20250531,E100089,1,1001,4,E100044,3,1,86.4,105500,Active,False
20250531,E100091,1,1002,1,E100056,4,1,83.7,138000,Active,False
20250531,E100092,1,1007,3,E100033,4,1,56.8,108000,Active,False
20250531,E100094,1,1007,3,E000001,4,1,146.4,119500,Active,False
20250531,E100095,1,1000,1,E100133,2,1,59.8,74500,Active,False
20250531,E100097,1,1003,3,E100075,5,1,91.4,131500,Active,False
20250531,E100098,1,1001,1,E100110,3,1,61.9,89000,Active,False
20250531,E100099,1,1001,2,E100056,3,1,93.7,80000,Active,False
20250531,E100100,1,1006,2,E100075,3,1,58.3,82000,Active,False
20250531,E100102,1,1005,3,E100031,6,1,96.7,192000,Active,False
20250531,E100103,1,1001,4,E100069,3,1,55.1,90000,Active,False
20250531,E100104,1,1006,4,E100069,3,1,108.6,136000,Active,False
20250531,E100105,1,1006,5,E100128,3,1,57.5,38500,Active,False
20250531,E100106,1,1004,6,E100031,5,1,61.8,118500,Active,False
20250531,E100108,1,1002,4,E100075,4,1,76.0,151500,Active,False
20250531,E100109,1,1006,4,E100019,3,1,70.6,98500,Active,False
20250531,E100110,1,1004,1,E100031,5,1,83.0,174500,Active,False
20250531,E100111,1,1003,5,E100078,5,1,139.4,92000,Active,False
20250531,E100113,1,1005,5,E100031,6,1,119.9,125000,Active,False
20250531,E100116,1,1004,4,E100031,5,1,71.2,159500,Active,False
20250531,E100117,1,1000,2,E100036,2,1,53.8,54000,Active,False
20250531,E100119,1,1006,1,E100078,3,1,63.9,88500,Active,False
20250531,E100121,1,1003,3,E100113,5,1,81.3,160000,Active,False
20250531,E100125,1,1004,1,E100031,5,1,103.8,196500,Active,False
20250531,E100126,1,1005,2,E100031,6,1,60.8,187500,Active,False
20250531,E100127,1,1003,2,E100075,5,1,57.8,166000,Active,False
20250531,E100128,1,1005,3,E100031,6,1,88.1,209500,Active,False
20250531,E100129,1,1000,3,E100033,2,1,61.2,52500,Active,False
20250531,E100130,1,1000,6,E100078,2,1,141.5,94500,Active,False
20250531,E100133,1,1005,1,E100031,6,1,83.8,264500,Active,False
20250531,E100134,1,1006,5,E100043,3,1,66.7,44500,Active,False
20250531,E100136,1,1002,3,E100056,4,1,84.3,109500,Active,False
20250531,E100137,1,1003,2,E100078,5,1,78.4,141500,Active,False
20250531,E100138,1,1004,5,E100031,5,1,73.0,71000,Active,False
20250531,E100139,1,1007,1,E100075,4,1,80.4,126000,Active,False
20250531,E100140,1,1001,4,E100069,3,1,73.4,84500,Active,False
