ReviewID,EmployeeID,ReviewPeriod,ReviewDate,Rating,RatingLabel,GoalAchievementPct,PromotionRecommended,ManagerEmployeeID
3720,E100506,2023 H1,2023-06-15,4,Exceeds Expectations,60,False,E100535
3721,E100506,2023 H2,2023-12-15,2,Needs Improvement,34,False,E100535
3722,E100506,2024 H1,2024-06-15,4,Exceeds Expectations,71,False,E100535
3723,E100506,2024 H2,2024-12-15,4,Exceeds Expectations,69,True,E100535
3724,E100506,2025 H1,2025-06-15,5,Outstanding,88,False,E100535
3725,E100506,2025 H2,2025-12-15,4,Exceeds Expectations,79,False,E100535
3726,E100506,2026 H1,2026-06-15,4,Exceeds Expectations,73,False,E100535
3727,E100507,2021 H1,2021-06-15,3,Meets Expectations,58,False,E100535
3728,E100507,2021 H2,2021-12-15,4,Exceeds Expectations,84,True,E100535
3729,E100507,2022 H1,2022-06-15,3,Meets Expectations,45,False,E100535
3730,E100507,2022 H2,2022-12-15,2,Needs Improvement,30,False,E100535
3731,E100507,2023 H1,2023-06-15,4,Exceeds Expectations,77,False,E100535
3732,E100508,2021 H1,2021-06-15,5,Outstanding,90,False,E100513
3733,E100508,2021 H2,2021-12-15,3,Meets Expectations,72,False,E100513
3734,E100508,2022 H1,2022-06-15,3,Meets Expectations,40,False,E100513
3735,E100508,2022 H2,2022-12-15,3,Meets Expectations,44,False,E100513
3736,E100508,2023 H1,2023-06-15,4,Exceeds Expectations,64,False,E100513
3737,E100508,2023 H2,2023-12-15,5,Outstanding,90,False,E100513
3738,E100508,2024 H1,2024-06-15,4,Exceeds Expectations,81,True,E100513
3739,E100508,2024 H2,2024-12-15,4,Exceeds Expectations,69,True,E100513
3740,E100508,2025 H1,2025-06-15,4,Exceeds Expectations,74,False,E100513
3741,E100508,2025 H2,2025-12-15,4,Exceeds Expectations,55,False,E100513
3742,E100508,2026 H1,2026-06-15,4,Exceeds Expectations,62,False,E100513
3743,E100509,2021 H1,2021-06-15,5,Outstanding,111,False,E100505
3744,E100509,2021 H2,2021-12-15,2,Needs Improvement,50,False,E100505
3745,E100509,2022 H1,2022-06-15,4,Exceeds Expectations,66,False,E100505
3746,E100509,2022 H2,2022-12-15,2,Needs Improvement,30,False,E100505
3747,E100509,2023 H1,2023-06-15,4,Exceeds Expectations,84,False,E100505
3748,E100510,2021 H1,2021-06-15,3,Meets Expectations,45,False,E100535
3749,E100510,2021 H2,2021-12-15,3,Meets Expectations,53,False,E100535
3750,E100510,2022 H1,2022-06-15,4,Exceeds Expectations,71,True,E100535
3751,E100510,2022 H2,2022-12-15,4,Exceeds Expectations,65,False,E100535
3752,E100510,2023 H1,2023-06-15,4,Exceeds Expectations,78,False,E100535
3753,E100510,2023 H2,2023-12-15,3,Meets Expectations,53,False,E100535
3754,E100510,2024 H1,2024-06-15,5,Outstanding,103,False,E100535
3755,E100510,2024 H2,2024-12-15,2,Needs Improvement,38,False,E100535
3756,E100510,2025 H1,2025-06-15,2,Needs Improvement,40,False,E100535
3757,E100511,2021 H1,2021-06-15,3,Meets Expectations,51,False,E100505
3758,E100511,2021 H2,2021-12-15,4,Exceeds Expectations,74,False,E100505
3759,E100511,2022 H1,2022-06-15,3,Meets Expectations,40,False,E100505
3760,E100511,2022 H2,2022-12-15,4,Exceeds Expectations,64,True,E100505
3761,E100511,2023 H1,2023-06-15,3,Meets Expectations,41,False,E100505
3762,E100511,2023 H2,2023-12-15,1,Unsatisfactory,30,False,E100505
3763,E100511,2024 H1,2024-06-15,3,Meets Expectations,46,False,E100505
3764,E100511,2024 H2,2024-12-15,5,Outstanding,98,False,E100505
3765,E100511,2025 H1,2025-06-15,4,Exceeds Expectations,72,False,E100505
3766,E100511,2025 H2,2025-12-15,2,Needs Improvement,41,False,E100505
3767,E100511,2026 H1,2026-06-15,5,Outstanding,89,False,E100505
3768,E100512,2021 H1,2021-06-15,4,Exceeds Expectations,63,False,E100535
3769,E100512,2021 H2,2021-12-15,2,Needs Improvement,30,False,E100535
3770,E100513,2021 H1,2021-06-15,4,Exceeds Expectations,72,False,E100535
3771,E100513,2021 H2,2021-12-15,3,Meets Expectations,59,False,E100535
3772,E100513,2022 H1,2022-06-15,3,Meets Expectations,39,False,E100535
3773,E100513,2022 H2,2022-12-15,4,Exceeds Expectations,65,True,E100535
3774,E100513,2023 H1,2023-06-15,4,Exceeds Expectations,68,True,E100535
3775,E100513,2023 H2,2023-12-15,2,Needs Improvement,39,False,E100535
3776,E100513,2024 H1,2024-06-15,3,Meets Expectations,44,False,E100535
3777,E100513,2024 H2,2024-12-15,3,Meets Expectations,57,False,E100535
3778,E100513,2025 H1,2025-06-15,3,Meets Expectations,43,False,E100535
3779,E100513,2025 H2,2025-12-15,3,Meets Expectations,58,False,E100535
3780,E100513,2026 H1,2026-06-15,3,Meets Expectations,44,False,E100535
3781,E100514,2021 H1,2021-06-15,4,Exceeds Expectations,86,False,E100535
3782,E100514,2021 H2,2021-12-15,3,Meets Expectations,53,False,E100535
3783,E100514,2022 H1,2022-06-15,4,Exceeds Expectations,69,False,E100535
3784,E100514,2022 H2,2022-12-15,4,Exceeds Expectations,58,False,E100535
3785,E100514,2023 H1,2023-06-15,3,Meets Expectations,63,False,E100535
3786,E100514,2023 H2,2023-12-15,2,Needs Improvement,34,False,E100535
3787,E100514,2024 H1,2024-06-15,2,Needs Improvement,35,False,E100535
3788,E100514,2024 H2,2024-12-15,4,Exceeds Expectations,68,False,E100535
3789,E100514,2025 H1,2025-06-15,4,Exceeds Expectations,82,False,E100535
3790,E100514,2025 H2,2025-12-15,2,Needs Improvement,30,False,E100535
3791,E100514,2026 H1,2026-06-15,2,Needs Improvement,37,False,E100535
3792,E100515,2021 H1,2021-06-15,4,Exceeds Expectations,74,False,E100535
3793,E100515,2021 H2,2021-12-15,4,Exceeds Expectations,67,True,E100535
3794,E100515,2022 H1,2022-06-15,4,Exceeds Expectations,73,True,E100535
3795,E100516,2021 H1,2021-06-15,5,Outstanding,91,False,E100518
3796,E100516,2021 H2,2021-12-15,2,Needs Improvement,30,False,E100518
3797,E100516,2022 H1,2022-06-15,2,Needs Improvement,30,False,E100518
3798,E100516,2022 H2,2022-12-15,5,Outstanding,101,False,E100518
3799,E100516,2023 H1,2023-06-15,4,Exceeds Expectations,79,True,E100518
3800,E100516,2023 H2,2023-12-15,4,Exceeds Expectations,82,False,E100518
3801,E100517,2021 H1,2021-06-15,2,Needs Improvement,48,False,E100535
3802,E100517,2021 H2,2021-12-15,3,Meets Expectations,57,False,E100535
3803,E100517,2022 H1,2022-06-15,4,Exceeds Expectations,74,True,E100535
3804,E100517,2022 H2,2022-12-15,3,Meets Expectations,52,False,E100535
3805,E100517,2023 H1,2023-06-15,4,Exceeds Expectations,66,True,E100535
3806,E100517,2023 H2,2023-12-15,3,Meets Expectations,57,False,E100535
3807,E100517,2024 H1,2024-06-15,4,Exceeds Expectations,65,True,E100535
3808,E100517,2024 H2,2024-12-15,5,Outstanding,92,False,E100535
3809,E100517,2025 H1,2025-06-15,1,Unsatisfactory,30,False,E100535
3810,E100517,2025 H2,2025-12-15,4,Exceeds Expectations,79,False,E100535
3811,E100517,2026 H1,2026-06-15,3,Meets Expectations,44,False,E100535
3812,E100518,2021 H1,2021-06-15,3,Meets Expectations,55,False,E100535
3813,E100518,2021 H2,2021-12-15,4,Exceeds Expectations,75,False,E100535
3814,E100518,2022 H1,2022-06-15,4,Exceeds Expectations,83,False,E100535
3815,E100518,2022 H2,2022-12-15,3,Meets Expectations,44,False,E100535
3816,E100518,2023 H1,2023-06-15,4,Exceeds Expectations,77,True,E100535
3817,E100518,2023 H2,2023-12-15,3,Meets Expectations,51,False,E100535
3818,E100518,2024 H1,2024-06-15,2,Needs Improvement,30,False,E100535
3819,E100518,2024 H2,2024-12-15,3,Meets Expectations,32,False,E100535
3820,E100518,2025 H1,2025-06-15,4,Exceeds Expectations,72,False,E100535
3821,E100518,2025 H2,2025-12-15,3,Meets Expectations,61,False,E100535
3822,E100518,2026 H1,2026-06-15,2,Needs Improvement,48,False,E100535
3823,E100519,2021 H1,2021-06-15,3,Meets Expectations,58,False,E100535
3824,E100519,2021 H2,2021-12-15,2,Needs Improvement,37,False,E100535
3825,E100519,2022 H1,2022-06-15,3,Meets Expectations,51,False,E100535
3826,E100519,2022 H2,2022-12-15,3,Meets Expectations,58,False,E100535
3827,E100519,2023 H1,2023-06-15,3,Meets Expectations,34,False,E100535
3828,E100519,2023 H2,2023-12-15,3,Meets Expectations,64,False,E100535
3829,E100519,2024 H1,2024-06-15,2,Needs Improvement,36,False,E100535
3830,E100519,2024 H2,2024-12-15,3,Meets Expectations,59,False,E100535
3831,E100519,2025 H1,2025-06-15,3,Meets Expectations,47,False,E100535
3832,E100519,2025 H2,2025-12-15,2,Needs Improvement,36,False,E100535
3833,E100519,2026 H1,2026-06-15,3,Meets Expectations,45,False,E100535
3834,E100520,2021 H1,2021-06-15,3,Meets Expectations,43,False,E100538
3835,E100520,2021 H2,2021-12-15,4,Exceeds Expectations,77,False,E100538
3836,E100520,2022 H1,2022-06-15,2,Needs Improvement,45,False,E100538
3837,E100520,2022 H2,2022-12-15,3,Meets Expectations,64,False,E100538
3838,E100520,2023 H1,2023-06-15,3,Meets Expectations,72,False,E100538
3839,E100520,2023 H2,2023-12-15,5,Outstanding,89,True,E100538
3840,E100520,2024 H1,2024-06-15,3,Meets Expectations,30,False,E100538
3841,E100520,2024 H2,2024-12-15,3,Meets Expectations,56,False,E100538
3842,E100520,2025 H1,2025-06-15,3,Meets Expectations,55,False,E100538
3843,E100520,2025 H2,2025-12-15,4,Exceeds Expectations,69,False,E100538
3844,E100520,2026 H1,2026-06-15,4,Exceeds Expectations,65,False,E100538
3845,E100521,2021 H1,2021-06-15,2,Needs Improvement,52,False,E100533
3846,E100521,2021 H2,2021-12-15,2,Needs Improvement,33,False,E100533
3847,E100521,2022 H1,2022-06-15,4,Exceeds Expectations,69,False,E100533
3848,E100521,2022 H2,2022-12-15,4,Exceeds Expectations,82,False,E100533
3849,E100521,2023 H1,2023-06-15,3,Meets Expectations,58,False,E100533
3850,E100521,2023 H2,2023-12-15,4,Exceeds Expectations,63,False,E100533
3851,E100522,2021 H1,2021-06-15,2,Needs Improvement,56,False,E100535
3852,E100522,2021 H2,2021-12-15,4,Exceeds Expectations,63,False,E100535
3853,E100523,2021 H1,2021-06-15,5,Outstanding,75,False,E100535
3854,E100523,2021 H2,2021-12-15,3,Meets Expectations,49,False,E100535
3855,E100523,2022 H1,2022-06-15,4,Exceeds Expectations,68,False,E100535
3856,E100523,2022 H2,2022-12-15,3,Meets Expectations,41,False,E100535
3857,E100523,2023 H1,2023-06-15,3,Meets Expectations,51,False,E100535
3858,E100523,2023 H2,2023-12-15,2,Needs Improvement,32,False,E100535
3859,E100525,2021 H1,2021-06-15,3,Meets Expectations,68,False,E100535
3860,E100525,2021 H2,2021-12-15,4,Exceeds Expectations,86,False,E100535
3861,E100525,2022 H1,2022-06-15,2,Needs Improvement,30,False,E100535
3862,E100525,2022 H2,2022-12-15,3,Meets Expectations,45,False,E100535
3863,E100525,2023 H1,2023-06-15,4,Exceeds Expectations,69,False,E100535
3864,E100525,2023 H2,2023-12-15,2,Needs Improvement,64,False,E100535
3865,E100525,2024 H1,2024-06-15,4,Exceeds Expectations,51,False,E100535
3866,E100525,2024 H2,2024-12-15,4,Exceeds Expectations,96,False,E100535
3867,E100525,2025 H1,2025-06-15,4,Exceeds Expectations,61,False,E100535
3868,E100525,2025 H2,2025-12-15,3,Meets Expectations,62,False,E100535
3869,E100525,2026 H1,2026-06-15,3,Meets Expectations,52,False,E100535
3870,E100526,2021 H1,2021-06-15,3,Meets Expectations,59,False,E100535
3871,E100526,2021 H2,2021-12-15,4,Exceeds Expectations,85,True,E100535
3872,E100526,2022 H1,2022-06-15,4,Exceeds Expectations,86,True,E100535
3873,E100526,2022 H2,2022-12-15,5,Outstanding,76,False,E100535
3874,E100526,2023 H1,2023-06-15,3,Meets Expectations,44,False,E100535
3875,E100526,2023 H2,2023-12-15,4,Exceeds Expectations,65,False,E100535
3876,E100526,2024 H1,2024-06-15,3,Meets Expectations,64,False,E100535
3877,E100526,2024 H2,2024-12-15,4,Exceeds Expectations,67,True,E100535
3878,E100526,2025 H1,2025-06-15,4,Exceeds Expectations,74,False,E100535
3879,E100526,2025 H2,2025-12-15,4,Exceeds Expectations,78,False,E100535
3880,E100527,2021 H1,2021-06-15,1,Unsatisfactory,30,False,E100532
3881,E100527,2021 H2,2021-12-15,2,Needs Improvement,36,False,E100532
3882,E100527,2022 H1,2022-06-15,4,Exceeds Expectations,66,True,E100532
3883,E100527,2022 H2,2022-12-15,3,Meets Expectations,32,False,E100532
3884,E100527,2023 H1,2023-06-15,4,Exceeds Expectations,60,False,E100532
3885,E100527,2023 H2,2023-12-15,4,Exceeds Expectations,63,False,E100532
3886,E100527,2024 H1,2024-06-15,4,Exceeds Expectations,75,False,E100532
3887,E100528,2021 H1,2021-06-15,2,Needs Improvement,44,False,E100513
3888,E100528,2021 H2,2021-12-15,4,Exceeds Expectations,82,False,E100513
3889,E100528,2022 H1,2022-06-15,2,Needs Improvement,30,False,E100513
3890,E100528,2022 H2,2022-12-15,3,Meets Expectations,52,False,E100513
3891,E100528,2023 H1,2023-06-15,3,Meets Expectations,34,False,E100513
3892,E100528,2023 H2,2023-12-15,4,Exceeds Expectations,69,False,E100513
3893,E100528,2024 H1,2024-06-15,3,Meets Expectations,54,False,E100513
3894,E100528,2024 H2,2024-12-15,4,Exceeds Expectations,70,True,E100513
3895,E100528,2025 H1,2025-06-15,3,Meets Expectations,40,False,E100513
3896,E100528,2025 H2,2025-12-15,4,Exceeds Expectations,62,True,E100513
3897,E100528,2026 H1,2026-06-15,2,Needs Improvement,36,False,E100513
3898,E100529,2021 H1,2021-06-15,4,Exceeds Expectations,84,False,E100535
3899,E100529,2021 H2,2021-12-15,3,Meets Expectations,46,False,E100535
3900,E100529,2022 H1,2022-06-15,4,Exceeds Expectations,78,True,E100535
3901,E100529,2022 H2,2022-12-15,3,Meets Expectations,60,False,E100535
3902,E100529,2023 H1,2023-06-15,3,Meets Expectations,55,False,E100535
3903,E100529,2023 H2,2023-12-15,2,Needs Improvement,40,False,E100535
3904,E100529,2024 H1,2024-06-15,4,Exceeds Expectations,73,False,E100535
3905,E100529,2024 H2,2024-12-15,2,Needs Improvement,32,False,E100535
3906,E100529,2025 H1,2025-06-15,4,Exceeds Expectations,64,False,E100535
3907,E100529,2025 H2,2025-12-15,4,Exceeds Expectations,94,False,E100535
3908,E100529,2026 H1,2026-06-15,3,Meets Expectations,60,False,E100535
3909,E100530,2021 H1,2021-06-15,3,Meets Expectations,58,False,E100535
3910,E100530,2021 H2,2021-12-15,3,Meets Expectations,52,False,E100535
3911,E100530,2022 H1,2022-06-15,3,Meets Expectations,59,False,E100535
3912,E100530,2022 H2,2022-12-15,2,Needs Improvement,30,False,E100535
3913,E100530,2023 H1,2023-06-15,3,Meets Expectations,48,False,E100535
3914,E100530,2023 H2,2023-12-15,5,Outstanding,95,False,E100535
3915,E100530,2024 H1,2024-06-15,2,Needs Improvement,33,False,E100535
3916,E100530,2024 H2,2024-12-15,4,Exceeds Expectations,75,False,E100535
3917,E100530,2025 H1,2025-06-15,3,Meets Expectations,52,False,E100535
3918,E100530,2025 H2,2025-12-15,4,Exceeds Expectations,58,False,E100535
3919,E100530,2026 H1,2026-06-15,5,Outstanding,92,False,E100535
3920,E100532,2021 H1,2021-06-15,5,Outstanding,89,True,E100535
3921,E100532,2021 H2,2021-12-15,5,Outstanding,83,False,E100535
3922,E100532,2022 H1,2022-06-15,3,Meets Expectations,62,False,E100535
3923,E100532,2022 H2,2022-12-15,4,Exceeds Expectations,63,True,E100535
3924,E100532,2023 H1,2023-06-15,2,Needs Improvement,30,False,E100535
3925,E100532,2023 H2,2023-12-15,3,Meets Expectations,52,False,E100535
3926,E100533,2021 H1,2021-06-15,3,Meets Expectations,61,False,E100535
3927,E100533,2021 H2,2021-12-15,3,Meets Expectations,34,False,E100535
3928,E100533,2022 H1,2022-06-15,4,Exceeds Expectations,83,True,E100535
3929,E100533,2022 H2,2022-12-15,4,Exceeds Expectations,69,False,E100535
3930,E100533,2023 H1,2023-06-15,4,Exceeds Expectations,83,False,E100535
3931,E100533,2023 H2,2023-12-15,2,Needs Improvement,30,False,E100535
3932,E100533,2024 H1,2024-06-15,3,Meets Expectations,42,False,E100535
3933,E100533,2024 H2,2024-12-15,5,Outstanding,91,False,E100535
3934,E100534,2021 H1,2021-06-15,2,Needs Improvement,30,False,E100522
3935,E100534,2021 H2,2021-12-15,4,Exceeds Expectations,83,True,E100522
3936,E100534,2022 H1,2022-06-15,4,Exceeds Expectations,90,False,E100522
3937,E100534,2022 H2,2022-12-15,3,Meets Expectations,41,False,E100522
3938,E100534,2023 H1,2023-06-15,5,Outstanding,83,False,E100522
3939,E100534,2023 H2,2023-12-15,4,Exceeds Expectations,63,False,E100522
3940,E100534,2024 H1,2024-06-15,4,Exceeds Expectations,59,False,E100522
3941,E100534,2024 H2,2024-12-15,5,Outstanding,93,True,E100522
3942,E100534,2025 H1,2025-06-15,2,Needs Improvement,30,False,E100522
3943,E100534,2025 H2,2025-12-15,3,Meets Expectations,65,False,E100522
3944,E100534,2026 H1,2026-06-15,3,Meets Expectations,66,False,E100522
3945,E100535,2021 H1,2021-06-15,2,Needs Improvement,43,False,E000001
3946,E100535,2021 H2,2021-12-15,3,Meets Expectations,61,False,E000001
3947,E100535,2022 H1,2022-06-15,3,Meets Expectations,48,False,E000001
3948,E100535,2022 H2,2022-12-15,2,Needs Improvement,47,False,E000001
3949,E100535,2023 H1,2023-06-15,3,Meets Expectations,49,False,E000001
3950,E100535,2023 H2,2023-12-15,3,Meets Expectations,59,False,E000001
3951,E100535,2024 H1,2024-06-15,1,Unsatisfactory,30,False,E000001
3952,E100535,2024 H2,2024-12-15,5,Outstanding,92,False,E000001
3953,E100535,2025 H1,2025-06-15,3,Meets Expectations,62,False,E000001
3954,E100535,2025 H2,2025-12-15,4,Exceeds Expectations,85,True,E000001
3955,E100535,2026 H1,2026-06-15,3,Meets Expectations,46,False,E000001
3956,E100536,2021 H1,2021-06-15,2,Needs Improvement,46,False,E100503
3957,E100536,2021 H2,2021-12-15,4,Exceeds Expectations,78,False,E100503
3958,E100536,2022 H1,2022-06-15,3,Meets Expectations,39,False,E100503
3959,E100536,2022 H2,2022-12-15,4,Exceeds Expectations,74,True,E100503
3960,E100536,2023 H1,2023-06-15,3,Meets Expectations,60,False,E100503
3961,E100536,2023 H2,2023-12-15,5,Outstanding,86,False,E100503
3962,E100536,2024 H1,2024-06-15,3,Meets Expectations,63,False,E100503
3963,E100536,2024 H2,2024-12-15,5,Outstanding,90,False,E100503
3964,E100536,2025 H1,2025-06-15,2,Needs Improvement,46,False,E100503
3965,E100536,2025 H2,2025-12-15,3,Meets Expectations,58,False,E100503
3966,E100536,2026 H1,2026-06-15,4,Exceeds Expectations,78,False,E100503
3967,E100537,2021 H1,2021-06-15,3,Meets Expectations,53,False,E100504
3968,E100537,2021 H2,2021-12-15,3,Meets Expectations,56,False,E100504
3969,E100537,2022 H1,2022-06-15,2,Needs Improvement,44,False,E100504
3970,E100537,2022 H2,2022-12-15,4,Exceeds Expectations,71,False,E100504
3971,E100537,2023 H1,2023-06-15,3,Meets Expectations,36,False,E100504
3972,E100537,2023 H2,2023-12-15,3,Meets Expectations,46,False,E100504
3973,E100537,2024 H1,2024-06-15,3,Meets Expectations,45,False,E100504
3974,E100537,2024 H2,2024-12-15,4,Exceeds Expectations,86,False,E100504
3975,E100537,2025 H1,2025-06-15,4,Exceeds Expectations,58,True,E100504
3976,E100537,2025 H2,2025-12-15,1,Unsatisfactory,30,False,E100504
3977,E100537,2026 H1,2026-06-15,3,Meets Expectations,43,False,E100504
3978,E100538,2021 H1,2021-06-15,3,Meets Expectations,78,False,E100535
3979,E100538,2021 H2,2021-12-15,5,Outstanding,107,False,E100535
3980,E100538,2022 H1,2022-06-15,3,Meets Expectations,51,False,E100535
3981,E100538,2022 H2,2022-12-15,4,Exceeds Expectations,72,True,E100535
3982,E100538,2023 H1,2023-06-15,4,Exceeds Expectations,59,False,E100535
3983,E100538,2023 H2,2023-12-15,4,Exceeds Expectations,57,False,E100535
3984,E100538,2024 H1,2024-06-15,1,Unsatisfactory,30,False,E100535
3985,E100539,2021 H1,2021-06-15,4,Exceeds Expectations,75,False,E100544
3986,E100539,2021 H2,2021-12-15,3,Meets Expectations,32,False,E100544
3987,E100539,2022 H1,2022-06-15,2,Needs Improvement,33,False,E100544
3988,E100539,2022 H2,2022-12-15,3,Meets Expectations,53,False,E100544
3989,E100539,2023 H1,2023-06-15,5,Outstanding,91,False,E100544
3990,E100539,2023 H2,2023-12-15,5,Outstanding,82,False,E100544
3991,E100539,2024 H1,2024-06-15,1,Unsatisfactory,30,False,E100544
3992,E100539,2024 H2,2024-12-15,5,Outstanding,104,False,E100544
3993,E100540,2021 H1,2021-06-15,3,Meets Expectations,48,False,E100544
3994,E100540,2021 H2,2021-12-15,3,Meets Expectations,59,False,E100544
3995,E100540,2022 H1,2022-06-15,3,Meets Expectations,57,False,E100544
3996,E100540,2022 H2,2022-12-15,4,Exceeds Expectations,79,True,E100544
3997,E100540,2023 H1,2023-06-15,2,Needs Improvement,45,False,E100544
3998,E100540,2023 H2,2023-12-15,3,Meets Expectations,48,False,E100544
3999,E100540,2024 H1,2024-06-15,4,Exceeds Expectations,72,False,E100544
4000,E100540,2024 H2,2024-12-15,5,Outstanding,100,True,E100544
4001,E100540,2025 H1,2025-06-15,4,Exceeds Expectations,71,True,E100544
4002,E100540,2025 H2,2025-12-15,2,Needs Improvement,30,False,E100544
4003,E100541,2021 H1,2021-06-15,5,Outstanding,95,True,E100544
4004,E100541,2021 H2,2021-12-15,5,Outstanding,91,False,E100544
4005,E100541,2022 H1,2022-06-15,3,Meets Expectations,54,False,E100544
4006,E100541,2022 H2,2022-12-15,4,Exceeds Expectations,72,False,E100544
4007,E100541,2023 H1,2023-06-15,5,Outstanding,98,False,E100544
4008,E100541,2023 H2,2023-12-15,4,Exceeds Expectations,80,False,E100544
4009,E100541,2024 H1,2024-06-15,4,Exceeds Expectations,75,True,E100544
4010,E100541,2024 H2,2024-12-15,4,Exceeds Expectations,79,True,E100544
4011,E100541,2025 H1,2025-06-15,4,Exceeds Expectations,71,False,E100544
4012,E100541,2025 H2,2025-12-15,4,Exceeds Expectations,61,False,E100544
4013,E100541,2026 H1,2026-06-15,4,Exceeds Expectations,72,False,E100544
4014,E100542,2021 H1,2021-06-15,4,Exceeds Expectations,65,False,E100544
4015,E100542,2021 H2,2021-12-15,3,Meets Expectations,45,False,E100544
4016,E100542,2022 H1,2022-06-15,4,Exceeds Expectations,55,True,E100544
4017,E100542,2022 H2,2022-12-15,3,Meets Expectations,33,False,E100544
4018,E100542,2023 H1,2023-06-15,3,Meets Expectations,54,False,E100544
4019,E100542,2023 H2,2023-12-15,4,Exceeds Expectations,85,True,E100544
4020,E100542,2024 H1,2024-06-15,2,Needs Improvement,32,False,E100544
4021,E100543,2021 H1,2021-06-15,4,Exceeds Expectations,68,False,E100544
4022,E100544,2021 H1,2021-06-15,3,Meets Expectations,36,False,E000001
4023,E100544,2021 H2,2021-12-15,2,Needs Improvement,48,False,E000001
4024,E100544,2022 H1,2022-06-15,4,Exceeds Expectations,98,False,E000001
4025,E100544,2022 H2,2022-12-15,4,Exceeds Expectations,62,True,E000001
4026,E100544,2023 H1,2023-06-15,4,Exceeds Expectations,77,False,E000001
4027,E100544,2023 H2,2023-12-15,4,Exceeds Expectations,70,False,E000001
4028,E100544,2024 H1,2024-06-15,3,Meets Expectations,58,False,E000001
4029,E100544,2024 H2,2024-12-15,3,Meets Expectations,64,False,E000001
4030,E100544,2025 H1,2025-06-15,2,Needs Improvement,30,False,E000001
4031,E100544,2025 H2,2025-12-15,3,Meets Expectations,59,False,E000001
4032,E100544,2026 H1,2026-06-15,4,Exceeds Expectations,76,True,E000001
4033,E100545,2021 H1,2021-06-15,3,Meets Expectations,52,False,E100544
4034,E100545,2021 H2,2021-12-15,3,Meets Expectations,64,False,E100544
4035,E100545,2022 H1,2022-06-15,4,Exceeds Expectations,85,False,E100544
4036,E100545,2022 H2,2022-12-15,4,Exceeds Expectations,69,False,E100544
4037,E100545,2023 H1,2023-06-15,3,Meets Expectations,54,False,E100544
4038,E100545,2023 H2,2023-12-15,3,Meets Expectations,61,False,E100544
4039,E100545,2024 H1,2024-06-15,4,Exceeds Expectations,66,True,E100544
4040,E100545,2024 H2,2024-12-15,5,Outstanding,92,False,E100544
4041,E100545,2025 H1,2025-06-15,3,Meets Expectations,60,False,E100544
4042,E100545,2025 H2,2025-12-15,2,Needs Improvement,39,False,E100544
4043,E100545,2026 H1,2026-06-15,3,Meets Expectations,54,False,E100544
4044,E100546,2021 H1,2021-06-15,3,Meets Expectations,52,False,E100544
4045,E100546,2021 H2,2021-12-15,3,Meets Expectations,53,False,E100544
4046,E100546,2022 H1,2022-06-15,5,Outstanding,84,False,E100544
4047,E100546,2022 H2,2022-12-15,4,Exceeds Expectations,58,False,E100544
4048,E100546,2023 H1,2023-06-15,2,Needs Improvement,32,False,E100544
4049,E100546,2023 H2,2023-12-15,5,Outstanding,77,False,E100544
4050,E100546,2024 H1,2024-06-15,4,Exceeds Expectations,83,False,E100544
4051,E100546,2024 H2,2024-12-15,5,Outstanding,96,True,E100544
4052,E100546,2025 H1,2025-06-15,3,Meets Expectations,41,False,E100544
4053,E100546,2025 H2,2025-12-15,2,Needs Improvement,54,False,E100544
4054,E100546,2026 H1,2026-06-15,4,Exceeds Expectations,78,False,E100544
4055,E100547,2021 H1,2021-06-15,1,Unsatisfactory,30,False,E000001
4056,E100547,2021 H2,2021-12-15,4,Exceeds Expectations,75,False,E000001
4057,E100547,2022 H1,2022-06-15,3,Meets Expectations,55,False,E000001
4058,E100547,2022 H2,2022-12-15,2,Needs Improvement,36,False,E000001
4059,E100547,2023 H1,2023-06-15,2,Needs Improvement,46,False,E000001
4060,E100547,2023 H2,2023-12-15,4,Exceeds Expectations,79,True,E000001
4061,E100547,2024 H1,2024-06-15,2,Needs Improvement,36,False,E000001
4062,E100547,2024 H2,2024-12-15,4,Exceeds Expectations,79,False,E000001
4063,E100547,2025 H1,2025-06-15,5,Outstanding,80,True,E000001
4064,E100547,2025 H2,2025-12-15,3,Meets Expectations,58,False,E000001
4065,E100547,2026 H1,2026-06-15,4,Exceeds Expectations,80,False,E000001
4066,E100548,2021 H1,2021-06-15,2,Needs Improvement,32,False,E100544
4067,E100548,2021 H2,2021-12-15,3,Meets Expectations,61,False,E100544
4068,E100548,2022 H1,2022-06-15,4,Exceeds Expectations,75,False,E100544
4069,E100548,2022 H2,2022-12-15,5,Outstanding,89,False,E100544
4070,E100548,2023 H1,2023-06-15,3,Meets Expectations,70,False,E100544
4071,E100548,2023 H2,2023-12-15,3,Meets Expectations,46,False,E100544
4072,E100548,2024 H1,2024-06-15,4,Exceeds Expectations,64,False,E100544
4073,E100548,2024 H2,2024-12-15,4,Exceeds Expectations,85,False,E100544
4074,E100549,2021 H1,2021-06-15,3,Meets Expectations,67,False,E100551
4075,E100549,2021 H2,2021-12-15,4,Exceeds Expectations,56,True,E100551
4076,E100549,2022 H1,2022-06-15,4,Exceeds Expectations,87,False,E100551
4077,E100549,2022 H2,2022-12-15,4,Exceeds Expectations,68,False,E100551
4078,E100549,2023 H1,2023-06-15,4,Exceeds Expectations,66,True,E100551
4079,E100549,2023 H2,2023-12-15,5,Outstanding,92,False,E100551
4080,E100549,2024 H1,2024-06-15,4,Exceeds Expectations,70,False,E100551
